EMP_CODIGO,REFERENCIA,COD_GRUPO,COD_SETOR_COMERCIAL,NUM_QUADRA,COD_ROTA_LEITURA,MATRICULA,SEQ_RESPONSAVEL,ECO_RESIDENCIAL,ECO_COMERCIAL,ECO_INDUSTRIAL,ECO_PUBLICA,ECO_OUTRAS,LTR_ATUAL,LTR_COLETADA,DAT_LEITURA,DIAS_LEITURA,CONS_MEDIDO,TIPO_LIGACAO,CATEGORIA,SUB_CATEGORIA,DSC_OCORRENCIA,COD_LEITURA_INF_1,COD_LEITURA_INF_2,COD_LEITURA_INF_3,HORA_LEITURA,DSC_SIMULTANEA,VOLUME_ESTIMADO,VOLUME_ESTIMADO_ACUM,FATURADO_MEDIA,COD_LEITURA_INT,STA_TROCA,EXCECAO,STA_ACEITA_LEITURA,COD_LATITUDE,COD_LONGITUDE,FRAUDE
2.0,2019-10-01,11.0,39.0,532.0,21.0,17353551,560905.0,1.0,0.0,0.0,0.0,0.0,180.0,180.0,2019-10-15,32.0,18.0,Hidrometrado,RESIDENCIAL,RESIDENCIAL,NORMAL,507.0,,,14:53:54,02-CAIXA CORREIO,0.0,0.0,,900.0,N,Normal,S,-20.450516,-54.68329,0
2.0,2019-06-01,20.0,82.0,90.0,16.0,17462846,200808.0,0.0,0.0,0.0,1.0,0.0,5421.0,0.0,2019-06-29,29.0,0.0,Hidrometrado,PUBLICA,PUBLICA,MEDIDOR DE DIFÍCIL ACESSO,,,,14:52:43,69-RETIDA - CONSOLIDADO,64.0,64.0,MEDIA,107.0,N,Normal,N,-20.521915,-54.656775,1
2.0,2019-05-01,19.0,57.0,898.0,58.0,17941853,837170.0,1.0,0.0,0.0,0.0,0.0,407.0,407.0,2019-05-30,30.0,42.0,Hidrometrado,RESIDENCIAL,RESIDENCIAL,NORMAL,,,,13:41:42,01-EM MAOS,0.0,0.0,,900.0,N,Normal,S,-20.467734,-54.514677,0
2.0,2019-03-01,8.0,92.0,196.0,44.0,17172295,569735.0,1.0,0.0,0.0,0.0,0.0,796.0,796.0,2019-03-15,32.0,12.0,Hidrometrado,RESIDENCIAL,RESIDENCIAL,NORMAL,,,,13:01:56,62-RETIDA - NÃO IMPRESSA,0.0,0.0,,900.0,N,Normal,S,-20.551183,-54.577319,0
2.0,2019-01-01,19.0,57.0,898.0,58.0,17941853,837170.0,1.0,0.0,0.0,0.0,0.0,260.0,260.0,2019-01-30,33.0,24.0,Hidrometrado,RESIDENCIAL,RESIDENCIAL,NORMAL,,,,14:45:17,02-CAIXA CORREIO,0.0,0.0,,900.0,N,Normal,S,-20.467734,-54.514677,1
2.0,2019-12-01,13.0,78.0,28.0,35.0,17918575,678767.0,1.0,0.0,0.0,0.0,0.0,562.0,562.0,2019-12-16,28.0,11.0,Hidrometrado,RESIDENCIAL,RESIDENCIAL,NORMAL,,,,13:32:18,01-EM MAOS,0.0,0.0,,900.0,N,Normal,S,-20.500372,-54.665035,1
2.0,2019-09-01,14.0,24.0,8.0,7.0,17917785,853029.0,1.0,0.0,0.0,0.0,0.0,284.0,284.0,2019-09-21,31.0,3.0,Hidrometrado,RESIDENCIAL,RESIDENCIAL,NORMAL,507.0,,,17:29:51,63-RETIDA - FATURA ELETRONICA,0.0,0.0,,900.0,N,Normal,S,-20.479978,-54.578861,1
2.0,2019-02-01,13.0,78.0,28.0,35.0,17918575,678767.0,1.0,0.0,0.0,0.0,0.0,455.0,455.0,2019-02-18,31.0,7.0,Hidrometrado,RESIDENCIAL,RESIDENCIAL,NORMAL,,,,10:48:38,01-EM MAOS,0.0,0.0,,900.0,N,Normal,S,-20.500372,-54.665035,0
2.0,2019-08-01,14.0,83.0,608.0,37.0,17955234,1004074.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2019-08-17,29.0,1.0,Hidrometrado,RESIDENCIAL,RESIDENCIAL,NORMAL,,,,09:30:56,01-EM MAOS,0.0,0.0,,900.0,N,Normal,S,-20.533225,-54.644856,0
2.0,2019-07-01,5.0,79.0,50.0,37.0,17953833,922828.0,0.0,1.0,0.0,0.0,0.0,52.0,52.0,2019-07-09,32.0,2.0,Hidrometrado,COMERCIAL,COMERCIAL,NORMAL,,,,09:17:09,01-EM MAOS,0.0,0.0,,900.0,N,Normal,S,-20.531016,-54.662615,0
2.0,2019-10-01,8.0,33.0,558.0,19.0,17426838,189755.0,1.0,0.0,0.0,0.0,0.0,1030.0,1030.0,2019-10-16,32.0,2.0,Hidrometrado,RESIDENCIAL,RESIDENCIAL,NORMAL,,,,08:05:41,02-CAIXA CORREIO,0.0,0.0,,900.0,N,Normal,S,-20.414659,-54.625858,0
2.0,2019-06-01,20.0,82.0,90.0,16.0,17462847,200809.0,0.0,0.0,0.0,1.0,0.0,5610.0,0.0,2019-06-29,29.0,0.0,Hidrometrado,PUBLICA,PUBLICA,MEDIDOR DE DIFÍCIL ACESSO,,,,14:52:33,52-RETIDA - VALOR ALTO,151.0,151.0,MEDIA,107.0,N,Normal,N,-20.52202,-54.656397,0
2.0,2019-05-01,11.0,29.0,123.0,12.0,17927198,800655.0,0.0,1.0,0.0,0.0,0.0,427.0,427.0,2019-05-15,30.0,18.0,Hidrometrado,COMERCIAL,COMERCIAL,NORMAL,,,,08:41:10,02-CAIXA CORREIO,0.0,0.0,,900.0,N,Normal,S,-20.431558,-54.588134,1
2.0,2019-03-01,18.0,76.0,483.0,32.0,17790813,273378.0,1.0,0.0,0.0,0.0,0.0,887.0,887.0,2019-03-26,28.0,7.0,Hidrometrado,RESIDENCIAL,RES. SOCIAL,NORMAL,,,,15:08:27,01-EM MAOS,-11.0,0.0,,900.0,N,Normal,S,-20.492369,-54.676476,1
2.0,2019-01-01,11.0,29.0,123.0,12.0,17927198,800655.0,0.0,1.0,0.0,0.0,0.0,337.0,337.0,2019-01-16,29.0,10.0,Hidrometrado,COMERCIAL,COMERCIAL,NORMAL,,,,11:30:24,04-FIXADA AO PORTAO,0.0,0.0,,903.0,N,Normal,S,-20.431558,-54.588134,0
2.0,2019-12-01,11.0,29.0,122.0,12.0,17270680,481516.0,1.0,0.0,0.0,0.0,0.0,1815.0,1815.0,2019-12-17,31.0,16.0,Hidrometrado,RESIDENCIAL,RESIDENCIAL,NORMAL,,,,11:23:31,02-CAIXA CORREIO,0.0,0.0,,900.0,N,Normal,S,-20.431484,-54.587764,0
2.0,2019-09-01,14.0,81.0,250.0,35.0,17930256,733791.0,1.0,0.0,0.0,0.0,0.0,40.0,40.0,2019-09-20,31.0,1.0,Hidrometrado,RESIDENCIAL,RESIDENCIAL,NORMAL,515.0,,,09:49:47,02-CAIXA CORREIO,0.0,0.0,,900.0,N,Normal,S,-20.545457,-54.672966,0
2.0,2019-02-01,11.0,29.0,122.0,12.0,17270680,481516.0,1.0,0.0,0.0,0.0,0.0,1659.0,1659.0,2019-02-14,29.0,10.0,Hidrometrado,RESIDENCIAL,RESIDENCIAL,NORMAL,,,,06:06:04,01-EM MAOS,0.0,0.0,,900.0,N,Normal,S,-20.431484,-54.587764,1
2.0,2019-08-01,14.0,76.0,106.0,32.0,17955329,962420.0,1.0,0.0,0.0,0.0,0.0,52.0,52.0,2019-08-24,29.0,12.0,Hidrometrado,RESIDENCIAL,RESIDENCIAL,NORMAL,,,,11:05:44,02-CAIXA CORREIO,0.0,0.0,,900.0,N,Normal,S,-20.503139,-54.682078,1
2.0,2019-07-01,4.0,1.0,4.0,1.0,17904834,625094.0,0.0,1.0,0.0,0.0,0.0,557.0,557.0,2019-07-05,29.0,6.0,Hidrometrado,COMERCIAL,COMERCIAL,NORMAL,,,,09:41:58,01-EM MAOS,0.0,0.0,,900.0,N,Normal,S,-20.462042,-54.619624,0
2.0,2019-10-01,4.0,16.0,14.0,10.0,17082162,87602.0,1.0,0.0,0.0,0.0,0.0,1260.0,1260.0,2019-10-04,29.0,7.0,Hidrometrado,RESIDENCIAL,RESIDENCIAL,NORMAL,515.0,,,12:02:39,02-CAIXA CORREIO,0.0,0.0,,900.0,N,Normal,S,-20.45791,-54.635935,1
2.0,2019-06-01,19.0,11.0,80.0,4.0,17800486,283121.0,0.0,0.0,0.0,1.0,0.0,2526.0,0.0,2019-06-29,30.0,0.0,Hidrometrado,PUBLICA,PUBLICA,MEDIDOR DE DIFÍCIL ACESSO,,,,13:28:52,69-RETIDA - CONSOLIDADO,43.0,43.0,MEDIA,107.0,N,Normal,N,-20.448049,-54.567743,1
2.0,2019-05-01,6.0,10.0,314.0,9.0,17706898,618422.0,0.0,1.0,0.0,0.0,0.0,201.0,201.0,2019-05-09,31.0,14.0,Hidrometrado,COMERCIAL,COMERCIAL,NORMAL,,,,10:30:52,01-EM MAOS,0.0,0.0,,900.0,N,Normal,S,-20.462984,-54.579463,0
2.0,2019-03-01,13.0,85.0,18.0,38.0,17430378,669741.0,1.0,0.0,0.0,0.0,0.0,1158.0,1158.0,2019-03-21,33.0,1.0,Hidrometrado,RESIDENCIAL,RESIDENCIAL,NORMAL,,,,08:26:36,02-CAIXA CORREIO,0.0,0.0,,900.0,N,Normal,S,-20.515353,-54.613293,0
2.0,2019-01-01,6.0,10.0,314.0,9.0,17706898,618422.0,0.0,1.0,0.0,0.0,0.0,147.0,147.0,2019-01-11,32.0,22.0,Hidrometrado,COMERCIAL,COMERCIAL,NORMAL,,,,08:01:09,02-CAIXA CORREIO,0.0,0.0,,903.0,N,Normal,S,-20.462984,-54.579463,1
2.0,2019-12-01,17.0,83.0,475.0,36.0,17911152,649065.0,1.0,0.0,0.0,0.0,0.0,111.0,111.0,2019-12-24,32.0,0.0,Hidrometrado,RESIDENCIAL,RESIDENCIAL,NORMAL,,,,12:54:06,02-CAIXA CORREIO,0.0,0.0,,905.0,N,Normal,S,-20.538202,-54.651089,0
2.0,2019-09-01,12.0,74.0,128.0,34.0,17873468,747700.0,0.0,1.0,0.0,0.0,0.0,194.0,194.0,2019-09-13,29.0,4.0,Hidrometrado,COMERCIAL,COMERCIAL,NORMAL,515.0,,,16:00:10,02-CAIXA CORREIO,0.0,0.0,,900.0,N,Normal,S,-20.460254,-54.683849,1
2.0,2019-02-01,17.0,83.0,475.0,36.0,17911152,649065.0,1.0,0.0,0.0,0.0,0.0,111.0,111.0,2019-02-21,29.0,0.0,Hidrometrado,RESIDENCIAL,RESIDENCIAL,NORMAL,,,,14:38:35,02-CAIXA CORREIO,0.0,0.0,,905.0,N,Normal,S,-20.538202,-54.651089,1
2.0,2019-08-01,14.0,31.0,808.0,10.0,17953380,915662.0,1.0,0.0,0.0,0.0,0.0,89.0,89.0,2019-08-20,31.0,0.0,Hidrometrado,RESIDENCIAL,RESIDENCIAL,NORMAL,,,,13:16:26,02-CAIXA CORREIO,0.0,0.0,,905.0,N,Normal,S,-20.424742,-54.610681,1
2.0,2019-07-01,10.0,7.0,328.0,4.0,17132354,1024837.0,1.0,0.0,0.0,0.0,0.0,548.0,548.0,2019-07-16,32.0,8.0,Hidrometrado,RESIDENCIAL,RESIDENCIAL,NORMAL,,,,09:48:58,01-EM MAOS,0.0,0.0,,900.0,N,Normal,S,-20.470729,-54.60837,1
2.0,2019-10-01,4.0,16.0,14.0,10.0,17082167,87607.0,1.0,0.0,0.0,0.0,0.0,336.0,336.0,2019-10-04,29.0,2.0,Hidrometrado,RESIDENCIAL,RESIDENCIAL,NORMAL,515.0,,,12:09:08,02-CAIXA CORREIO,0.0,0.0,,900.0,N,Normal,S,-20.457692,-54.635996,0
2.0,2019-06-01,11.0,39.0,524.0,21.0,17792998,275575.0,0.0,0.0,0.0,1.0,0.0,846.0,0.0,2019-06-18,29.0,0.0,Hidrometrado,PUBLICA,PUBLICA,MEDIDOR DE DIFÍCIL ACESSO,,,,10:23:23,69-RETIDA - CONSOLIDADO,2.0,2.0,MEDIA,107.0,N,Normal,N,-20.451956,-54.6826,1
2.0,2019-05-01,5.0,5.0,172.0,4.0,17077064,466257.0,0.0,1.0,0.0,0.0,0.0,918.0,918.0,2019-05-07,29.0,6.0,Hidrometrado,COMERCIAL,COMERCIAL,NORMAL,,,,15:13:00,01-EM MAOS,0.0,0.0,,900.0,N,Normal,S,-20.451166,-54.618207,1
2.0,2019-03-01,4.0,86.0,146.0,37.0,17234759,129726.0,1.0,0.0,0.0,0.0,0.0,379.0,379.0,2019-03-09,31.0,37.0,Hidrometrado,RESIDENCIAL,RESIDENCIAL,NORMAL,,,,12:19:41,01-EM MAOS,-32.0,0.0,,902.0,N,Normal,S,-20.536553,-54.618607,1
2.0,2019-01-01,11.0,31.0,60.0,15.0,17368000,412128.0,0.0,1.0,0.0,0.0,0.0,1114.0,1114.0,2019-01-19,31.0,5.0,Hidrometrado,COMERCIAL,COMERCIAL,NORMAL,,,,14:47:56,63-RETIDA - FATURA ELETRONICA,0.0,0.0,,900.0,N,Normal,S,-20.434909,-54.609145,0
2.0,2019-12-01,9.0,5.0,22.0,3.0,17322915,701807.0,0.0,1.0,0.0,0.0,0.0,9070.0,9070.0,2019-12-12,29.0,23.0,Hidrometrado,COMERCIAL,COMERCIAL,NORMAL,,,,11:34:12,01-EM MAOS,0.0,0.0,,900.0,N,Normal,S,-20.444688,-54.604714,0
2.0,2019-09-01,8.0,7.0,196.0,5.0,17105735,671914.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2019-09-11,0.0,0.0,Consumo Fixo,COMERCIAL,COMERCIAL,NORMAL,312.0,499.0,,12:20:35,01-EM MAOS,0.0,0.0,,900.0,N,Normal,S,-20.476494,-54.611688,1
2.0,2019-02-01,9.0,5.0,22.0,3.0,17322915,701807.0,0.0,1.0,0.0,0.0,0.0,8600.0,8600.0,2019-02-13,29.0,42.0,Hidrometrado,COMERCIAL,COMERCIAL,NORMAL,,,,09:33:26,02-CAIXA CORREIO,0.0,0.0,,900.0,N,Normal,S,-20.444688,-54.604714,0
2.0,2019-08-01,14.0,22.0,156.0,6.0,17953710,921252.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,2019-08-19,30.0,0.0,Hidrometrado,RESIDENCIAL,RESIDENCIAL,NORMAL,207.0,,,15:02:42,10-ISENTA - NAO IMPRESSA,0.0,0.0,,905.0,N,Normal,S,-20.489379,-54.607507,0
2.0,2019-07-01,19.0,22.0,538.0,8.0,17370233,684834.0,0.0,1.0,0.0,0.0,0.0,436.0,436.0,2019-07-30,31.0,31.0,Hidrometrado,COMERCIAL,COMERCIAL,NORMAL,,,,12:50:05,01-EM MAOS,0.0,0.0,,900.0,N,Normal,S,-20.484854,-54.600879,0
2.0,2019-10-01,14.0,37.0,400.0,12.0,17123059,380273.0,1.0,0.0,0.0,0.0,0.0,1751.0,1751.0,2019-10-21,33.0,9.0,Hidrometrado,RESIDENCIAL,RESIDENCIAL,NORMAL,515.0,,,12:56:21,02-CAIXA CORREIO,0.0,0.0,,900.0,N,Normal,S,-20.43243,-54.653053,0
2.0,2019-06-01,12.0,61.0,860.0,27.0,17710845,231102.0,0.0,0.0,0.0,1.0,0.0,1868.0,0.0,2019-06-18,32.0,0.0,Hidrometrado,PUBLICA,PUBLICA,MEDIDOR DE DIFÍCIL ACESSO,,,,07:30:38,69-RETIDA - CONSOLIDADO,1.0,1.0,MEDIA,107.0,N,Normal,N,-20.428765,-54.559862,0
2.0,2019-05-01,6.0,6.0,64.0,5.0,17858732,458236.0,0.0,1.0,0.0,0.0,0.0,2230.0,0.0,2019-05-09,31.0,0.0,Hidrometrado,COMERCIAL,COMERCIAL,MEDIDOR DE DIFÍCIL ACESSO,229.0,,,13:41:19,10-ISENTA - NAO IMPRESSA,0.0,0.0,MEDIA,107.0,N,Normal,N,-20.465078,-54.625641,0
2.0,2019-03-01,10.0,20.0,256.0,11.0,17110787,416335.0,0.0,1.0,0.0,0.0,0.0,730.0,730.0,2019-03-20,32.0,6.0,Hidrometrado,COMERCIAL,COMERCIAL,NORMAL,,,,09:24:18,01-EM MAOS,-13.0,0.0,,900.0,N,Normal,S,-20.477376,-54.624915,1
2.0,2019-01-01,5.0,5.0,172.0,4.0,17077064,466257.0,0.0,1.0,0.0,0.0,0.0,881.0,881.0,2019-01-10,31.0,10.0,Hidrometrado,COMERCIAL,COMERCIAL,NORMAL,,,,08:21:04,01-EM MAOS,0.0,0.0,,900.0,N,Normal,S,-20.451166,-54.618207,1
2.0,2019-12-01,4.0,13.0,156.0,9.0,17959369,1028114.0,1.0,0.0,0.0,0.0,0.0,21.0,21.0,2019-12-06,30.0,3.0,Hidrometrado,RESIDENCIAL,RESIDENCIAL,NORMAL,,,,10:02:41,02-CAIXA CORREIO,0.0,0.0,,900.0,N,Normal,S,-20.439739,-54.598547,0
2.0,2019-09-01,11.0,14.0,148.0,8.0,17890265,718592.0,1.0,0.0,0.0,0.0,0.0,67.0,67.0,2019-09-17,31.0,0.0,Hidrometrado,RESIDENCIAL,RESIDENCIAL,NORMAL,507.0,,,08:50:08,02-CAIXA CORREIO,0.0,0.0,,905.0,N,Normal,S,-20.4447,-54.608877,0
2.0,2019-02-01,20.0,3.0,282.0,1.0,17317570,526524.0,1.0,0.0,0.0,0.0,0.0,7201.0,7201.0,2019-02-28,29.0,50.0,Hidrometrado,RESIDENCIAL,RESIDENCIAL,NORMAL,,,,11:21:53,02-CAIXA CORREIO,0.0,0.0,,900.0,N,Normal,S,-20.453088,-54.583288,0
2.0,2019-08-01,14.0,55.0,314.0,19.0,17954021,1025820.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-20,29.0,0.0,Hidrometrado,RESIDENCIAL,RESIDENCIAL,NORMAL,,,,14:55:56,02-CAIXA CORREIO,0.0,0.0,,905.0,N,Normal,S,-20.473547,-54.537054,0
2.0,2019-07-01,16.0,22.0,246.0,5.0,17109706,98747.0,0.0,1.0,0.0,0.0,0.0,1116.0,1116.0,2019-07-22,33.0,33.0,Hidrometrado,COMERCIAL,COMERCIAL,NORMAL,,,,11:36:13,04-FIXADA AO PORTAO,0.0,0.0,,901.0,N,Normal,S,-20.487509,-54.606228,0
2.0,2019-10-01,14.0,37.0,404.0,12.0,17122966,795855.0,1.0,0.0,0.0,0.0,0.0,2072.0,2072.0,2019-10-21,33.0,23.0,Hidrometrado,RESIDENCIAL,RESIDENCIAL,NORMAL,515.0,,,11:07:30,02-CAIXA CORREIO,0.0,0.0,,900.0,N,Normal,S,-20.43327,-54.652235,0
2.0,2019-06-01,9.0,1.0,70.0,1.0,17089062,92500.0,0.0,0.0,0.0,1.0,0.0,2647.0,0.0,2019-06-14,31.0,0.0,Hidrometrado,PUBLICA,PUBLICA,MEDIDOR DE DIFÍCIL ACESSO,,,,08:07:23,69-RETIDA - CONSOLIDADO,22.0,134.0,MEDIA,107.0,N,Normal,N,-20.462112,-54.61053,0
2.0,2019-05-01,7.0,7.0,116.0,7.0,17711415,523677.0,0.0,1.0,0.0,0.0,0.0,200.0,200.0,2019-05-09,29.0,0.0,Hidrometrado,COMERCIAL,COMERCIAL,NORMAL,,,,10:48:57,04-FIXADA AO PORTAO,0.0,0.0,,905.0,N,Normal,S,-20.469345,-54.619011,0
2.0,2019-03-01,6.0,38.0,58.0,25.0,17305260,155368.0,1.0,0.0,0.0,0.0,0.0,803.0,803.0,2019-03-11,33.0,1.0,Hidrometrado,RESIDENCIAL,RESIDENCIAL,NORMAL,,,,11:46:29,01-EM MAOS,-7.0,0.0,,900.0,N,Normal,S,-20.444384,-54.651636,0
2.0,2019-01-01,6.0,6.0,64.0,5.0,17858732,458236.0,0.0,1.0,0.0,0.0,0.0,2230.0,0.0,2019-01-10,31.0,0.0,Hidrometrado,COMERCIAL,COMERCIAL,MEDIDOR DE DIFÍCIL ACESSO,,,,12:28:25,03-VIZINHO,0.0,0.0,MEDIA,107.0,N,Normal,N,-20.465078,-54.625641,0
2.0,2019-12-01,20.0,3.0,282.0,1.0,17317570,526524.0,1.0,0.0,0.0,0.0,0.0,7752.0,7752.0,2019-12-30,31.0,81.0,Hidrometrado,RESIDENCIAL,RESIDENCIAL,NORMAL,,,,13:50:56,02-CAIXA CORREIO,0.0,0.0,,900.0,N,Normal,S,-20.453088,-54.583288,0
2.0,2019-09-01,16.0,69.0,89.0,26.0,17859823,462971.0,1.0,0.0,0.0,0.0,0.0,540.0,540.0,2019-09-24,34.0,5.0,Hidrometrado,RESIDENCIAL,RESIDENCIAL,NORMAL,,,,10:17:34,02-CAIXA CORREIO,0.0,0.0,,900.0,N,Normal,S,-20.411412,-54.629679,1
2.0,2019-02-01,8.0,61.0,274.0,31.0,17257677,760884.0,0.0,1.0,0.0,0.0,0.0,115.0,115.0,2019-02-13,29.0,0.0,Hidrometrado,COMERCIAL,COMERCIAL,NORMAL,,,,07:42:17,02-CAIXA CORREIO,0.0,0.0,,905.0,N,Normal,S,-20.416008,-54.558516,1
2.0,2019-08-01,14.0,74.0,530.0,31.0,17953554,934971.0,1.0,0.0,0.0,0.0,0.0,56.0,56.0,2019-08-21,33.0,7.0,Hidrometrado,RESIDENCIAL,RESIDENCIAL,NORMAL,,,,09:21:43,05-NA CAIXA DE LUZ,0.0,0.0,,900.0,N,Normal,S,-20.464493,-54.696906,0
2.0,2019-07-01,4.0,23.0,24.0,14.0,17212003,962581.0,0.0,1.0,0.0,0.0,0.0,3495.0,3495.0,2019-07-09,33.0,1.0,Hidrometrado,COMERCIAL,COMERCIAL,NORMAL,,,,07:44:50,02-CAIXA CORREIO,0.0,0.0,,900.0,N,Normal,S,-20.48078,-54.595262,0
2.0,2019-10-01,6.0,16.0,112.0,12.0,17083005,88270.0,1.0,0.0,0.0,0.0,0.0,1189.0,1189.0,2019-10-08,29.0,3.0,Hidrometrado,RESIDENCIAL,RESIDENCIAL,NORMAL,515.0,,,09:57:22,02-CAIXA CORREIO,0.0,0.0,,900.0,N,Normal,S,-20.448362,-54.637086,1
2.0,2019-06-01,7.0,20.0,458.0,17.0,17364334,855933.0,0.0,1.0,0.0,0.0,0.0,886.0,0.0,2019-06-12,29.0,0.0,Hidrometrado,COMERCIAL,COMERCIAL,MEDIDOR DE DIFÍCIL ACESSO,,,,09:32:28,04-FIXADA AO PORTAO,0.0,9.0,MEDIA,107.0,N,Normal,N,-20.491753,-54.622135,0
2.0,2019-05-01,10.0,43.0,96.0,21.0,17265738,1007050.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,2019-05-17,31.0,2.0,Hidrometrado,RESIDENCIAL,RESIDENCIAL,NORMAL,507.0,,,10:16:14,01-EM MAOS,0.0,0.0,,900.0,N,Normal,S,-20.483307,-54.651877,0
2.0,2019-03-01,15.0,34.0,182.0,11.0,17863374,1004490.0,1.0,0.0,0.0,0.0,0.0,9.0,9.0,2019-03-25,99.0,9.0,Hidrometrado,RESIDENCIAL,RESIDENCIAL,NORMAL,,,,15:55:10,53-RETIDA - CODIGO LEITURA,0.0,0.0,,906.0,N,Normal,S,-20.419225,-54.651965,0
2.0,2019-01-01,7.0,7.0,116.0,7.0,17711415,523677.0,0.0,1.0,0.0,0.0,0.0,199.0,199.0,2019-01-14,33.0,0.0,Hidrometrado,COMERCIAL,COMERCIAL,NORMAL,,,,12:43:59,04-FIXADA AO PORTAO,0.0,0.0,,905.0,N,Normal,S,-20.469345,-54.619011,0
2.0,2019-12-01,16.0,12.0,260.0,2.0,17837653,1031599.0,0.0,1.0,0.0,0.0,0.0,399.0,399.0,2019-12-23,28.0,18.0,Hidrometrado,COMERCIAL,COMERCIAL,NORMAL,,,,10:20:46,01-EM MAOS,0.0,0.0,,900.0,N,Normal,S,-20.441981,-54.572057,0
2.0,2019-09-01,16.0,50.0,21.0,19.0,17908733,931758.0,0.0,1.0,0.0,0.0,0.0,579.0,579.0,2019-09-23,31.0,6.0,Hidrometrado,COMERCIAL,COMERCIAL,NORMAL,507.0,,,10:02:07,02-CAIXA CORREIO,0.0,0.0,,900.0,N,Normal,S,-20.497821,-54.610726,0
2.0,2019-02-01,18.0,22.0,480.0,6.0,17934703,763561.0,0.0,1.0,0.0,0.0,0.0,15.0,15.0,2019-02-25,30.0,0.0,Hidrometrado,COMERCIAL,COMERCIAL,NORMAL,,,,07:38:06,01-EM MAOS,0.0,0.0,,905.0,N,Normal,S,-20.493081,-54.598421,0
2.0,2019-08-01,14.0,92.0,669.0,45.0,17950060,881984.0,1.0,0.0,0.0,0.0,0.0,39.0,39.0,2019-08-20,28.0,5.0,Hidrometrado,RESIDENCIAL,RESIDENCIAL,NORMAL,,,,14:52:13,01-EM MAOS,0.0,0.0,,900.0,N,Normal,S,-20.549922,-54.569865,0
2.0,2019-07-01,13.0,8.0,226.0,3.0,17907135,634156.0,1.0,0.0,0.0,0.0,0.0,365.0,365.0,2019-07-24,32.0,5.0,Hidrometrado,RESIDENCIAL,RESIDENCIAL,NORMAL,,,,16:04:47,02-CAIXA CORREIO,0.0,0.0,,900.0,N,Normal,S,-20.474529,-54.59773,1
2.0,2019-10-01,11.0,39.0,455.0,21.0,17775231,437908.0,1.0,0.0,0.0,0.0,0.0,132.0,132.0,2019-10-15,31.0,5.0,Hidrometrado,RESIDENCIAL,RESIDENCIAL,NORMAL,507.0,,,14:09:24,02-CAIXA CORREIO,0.0,0.0,,900.0,N,Normal,S,-20.448826,-54.68057,0
2.0,2019-06-01,14.0,83.0,614.0,37.0,17849759,426309.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-06-18,29.0,0.0,Hidrometrado,RESIDENCIAL,RESIDENCIAL,MEDIDOR DE DIFÍCIL ACESSO,,,,11:01:27,04-FIXADA AO PORTAO,0.0,39.0,MEDIA,107.0,N,Normal,N,-20.533032,-54.643063,0
2.0,2019-05-01,12.0,14.0,291.0,8.0,17847991,453384.0,228.0,0.0,0.0,0.0,0.0,219988.0,219988.0,2019-05-20,32.0,3170.0,Hidrometrado,RESIDENCIAL,RESIDENCIAL,NORMAL,,,,07:42:41,52-RETIDA - VALOR ALTO,0.0,0.0,,900.0,N,Normal,S,-20.441621,-54.618333,0
2.0,2019-03-01,4.0,10.0,2.0,8.0,17521907,211702.0,0.0,1.0,0.0,0.0,0.0,225.0,225.0,2019-03-08,30.0,1.0,Hidrometrado,COMERCIAL,COMERCIAL,NORMAL,,,,13:34:11,02-CAIXA CORREIO,0.0,0.0,,900.0,N,Normal,S,-20.461639,-54.589147,0
2.0,2019-01-01,12.0,14.0,291.0,8.0,17847991,453384.0,228.0,0.0,0.0,0.0,0.0,207849.0,207849.0,2019-01-21,34.0,3041.0,Hidrometrado,RESIDENCIAL,RESIDENCIAL,NORMAL,,,,08:15:47,52-RETIDA - VALOR ALTO,0.0,0.0,,900.0,N,Normal,S,-20.441621,-54.618333,1
2.0,2019-12-01,8.0,61.0,274.0,31.0,17257677,760884.0,0.0,1.0,0.0,0.0,0.0,117.0,117.0,2019-12-13,29.0,0.0,Hidrometrado,COMERCIAL,COMERCIAL,NORMAL,,,,09:58:31,04-FIXADA AO PORTAO,0.0,0.0,,905.0,N,Normal,S,-20.416008,-54.558516,0
2.0,2019-09-01,14.0,24.0,64.0,7.0,17882077,594251.0,1.0,0.0,0.0,0.0,0.0,77.0,77.0,2019-09-21,31.0,7.0,Hidrometrado,RESIDENCIAL,RESIDENCIAL,NORMAL,507.0,,,15:36:49,63-RETIDA - FATURA ELETRONICA,0.0,0.0,,900.0,N,Normal,S,-20.480665,-54.578687,0
2.0,2019-02-01,18.0,3.0,130.0,1.0,17830802,866770.0,0.0,1.0,0.0,0.0,0.0,344.0,344.0,2019-02-27,29.0,2.0,Hidrometrado,COMERCIAL,COMERCIAL,NORMAL,,,,08:12:02,01-EM MAOS,0.0,0.0,,900.0,N,Normal,S,-20.455605,-54.591854,0
